#    row  column               value [au]
      88     109  -5.9664549788382350E-04
      91     109   3.5075434508834266E-03
      96     109  -1.4659690773324166E-14
      97     109   6.7996464237193965E-01
     100     109   1.8229416851494285E-15
     103     109  -1.2334555953388046E-01
     104     109  -2.0587905295862685E-15
     106     109   2.6446377076308016E-03
     109     109  -1.5794075174314026E-15
     111     109   1.3563100773361854E-02
     116     109   3.8861218437095876E-03
     117     109   2.6300179657538639E-15
     118     109  -1.0163208076750424E-14
     119     109   8.3609716085715202E-01
     122     109   2.0929599680242679E-15
     125     109  -1.6383087311857680E-15
     127     109  -7.9662523519383896E-02
     128     109  -1.5941533410927946E-04
     132     109   1.0273583170483238E-02
     133     109  -2.3172255665526302E-04
     141     109  -7.5541280094309458E-03
     142     109  -5.0989994774166744E-04
     145     109   2.1464346704268230E-05
     149     109   2.3162119515408752E-06
       1     110   4.9316712465438606E-07
       9     110  -1.9095406350898391E-05
      10     110  -2.6346657224116280E-05
      14     110   3.0157229328317786E-07
      19     110  -1.0611336078668562E-06
      22     110   4.1407063211277411E-05
      23     110  -1.4975265736446308E-06
      24     110   7.6251057877895749E-07
      31     110   8.8375615803214789E-04
      34     110   5.1947046359487188E-06
      37     110   2.2853929494240327E-05
      39     110  -1.8398917047404744E-04
      40     110   6.7473491705643252E-05
      49     110   1.4871562710059679E-04
      51     110  -1.9295547416481893E-03
      52     110   2.2779067012753849E-04
      53     110  -8.1932599223096866E-03
      57     110   1.5214157337268996E-04
      59     110  -1.1540337519471192E-15
      68     110  -3.8031963416060577E-02
      69     110   4.6714870016900997E-03
      72     110  -1.9076509481742590E-04
      74     110  -1.5948239837446209E-02
      78     110   1.1200903134628307E-15
      83     110  -7.9612457844554178E-03
      85     110  -4.8397503281691947E-04
      89     110  -2.1075777846241680E-03
      90     110  -3.5505166199847325E-03
      94     110  -5.5792055983450024E-15
      98     110   9.8114408894417948E-01
      99     110  -7.4774360020617836E-15
     100     110  -4.0210438191559508E-15
     102     110   3.9304319477547804E-02
     106     110  -1.2604408407528883E-15
     107     110   1.3306413346799462E-04
     108     110  -2.1580074287964264E-15
     113     110   3.5876256016272937E-02
     115     110  -1.0182237407902098E-02
     121     110  -2.5900765554107166E-02
     124     110   1.0374350815783957E+00
     126     110   2.6875476703776570E-15
     128     110  -1.1646945745902331E-15
     129     110  -3.8496145924267694E-03
     130     110  -1.2150375889831054E-15
     136     110  -3.9045875766810775E-02
     137     110  -7.6717029503922216E-02
     140     110   2.3429471960657387E-02
     143     110   7.8825948928635578E-02
     144     110  -1.6460485677673559E-15
     147     110   3.6172637742882215E-02
     150     110  -4.6901547879647926E-02
      14     111  -4.9874554682178400E-05
      19     111   2.2461962112575675E-05
      20     111  -3.1367932689204918E-06
      23     111   1.4404210260828151E-05
      24     111   1.7931510280409606E-04
      34     111  -9.1020372220338217E-05
      36     111   3.7710485766577973E-05
      40     111  -2.2354386626537151E-03
      51     111   7.1838644730744228E-04
      52     111  -2.9536094536416167E-03
      55     111   2.4744749669153917E-06
      57     111   1.1617203512236810E-03
      65     111  -8.9866519871683794E-06
      67     111  -7.8483163760808273E-05
      72     111   6.0359321279234955E-03
      73     111  -1.6353947393363732E-04
      80     111  -1.0843430976077774E-04
      83     111  -7.8853828149633126E-02
      85     111  -1.4244596058526305E-03
      90     111  -5.8729735514788689E-02
      91     111  -1.4151172322533624E-15
      95     111   6.4273134517615481E-04
      96     111  -1.9441165265383994E-15
      98     111   1.3775498506815218E-03
     100     111   7.1990112489230518E-01
     106     111   1.1013311747390043E-15
     109     111   1.3563100773361847E-02
     111     111  -1.0745607304821373E-15
     115     111  -1.3010575015615672E-02
     118     111  -1.0365694355653854E-01
     121     111   8.7990650574475227E-01
     124     111   4.7819753765973058E-15
     125     111  -7.5528354843011347E-02
     129     111  -2.8329200121357690E-03
     135     111  -1.5490689210145984E-02
     136     111  -8.5467821895374666E-03
     138     111   4.5486502981037175E-03
     140     111  -7.4537352782363961E-03
     146     111   6.2398997906022390E-05
     147     111   1.9768620677145000E-03
     150     111   5.4321872357068132E-03
      87     112   1.0902157548202654E-02
      96     112  -1.0080901019251988E-01
     104     112  -7.3439552549563275E-02
     114     112  -1.1985052153132512E-01
     117     112   8.4719564521474092E-04
     122     112   4.9866744027000287E-01
     134     112  -4.4195397442357651E-03
       2     113  -4.4818894656220733E-05
       6     113  -3.3846978030325800E-06
       7     113  -2.0470498677682892E-06
      11     113   1.0478401812106122E-03
      12     113   6.7155280998418179E-04
      17     113   5.4188176206393352E-05
      25     113  -1.6151674391700912E-05
      28     113  -1.1497119789943208E-02
      29     113  -5.7075663919622683E-04
      30     113   9.0058111666817102E-04
      38     113  -8.9158474359468751E-03
      41     113   2.1166061162013758E-03
      44     113   7.8121643137933705E-03
      46     113   3.2718072852517162E-02
      47     113  -6.0326632561112951E-04
      48     113  -1.0515982279471848E-15
      59     113  -2.4345767566704223E-02
      61     113   4.8054507006005788E-04
      62     113  -4.7748694941860499E-03
      63     113   6.8387611393398570E-03
      66     113  -3.2325364087217381E-03
      78     113   2.3569715822747347E-02
      79     113   3.1190827971986447E-02
      80     113  -1.5084690128982616E-14
      81     113   4.7784032842790515E-02
      84     113  -2.6151073128025731E-03
      92     113   6.1441765009554117E-02
      94     113  -1.7328033611324406E-01
      95     113   1.1699745576813151E-15
      98     113   6.5061876081623088E-15
      99     113   9.7389270555263641E-01
     100     113   1.2402518347199319E-15
     102     113  -2.5954581901950014E-15
     107     113  -7.5002357309332490E-15
     108     113  -3.2204487305903118E-01
     110     113   3.5876256016272937E-02
     113     113  -1.2291760152978539E-15
     120     113  -3.3409362061997833E-01
     126     113   8.2296399136062015E-02
     130     113   8.8398706704261221E-01
     131     113   1.1933886467498007E-02
     139     113  -8.0934867362277743E-02
     144     113   1.5289452501235153E-02
     148     113  -1.1810596180027144E-01
     105     114  -1.2157497771980941E-01
     112     114  -1.1985052153132512E-01
     123     114   4.6995252662486814E-01
       6     115  -6.5111416330080980E-07
       7     115   1.5174183835579056E-07
      17     115   4.1755541602803928E-05
      18     115  -3.2939723049065300E-05
      25     115  -1.4718089776079687E-04
      27     115   2.9753460366378666E-05
      29     115  -1.4103107354765281E-03
      30     115   1.7184509040769809E-03
      32     115  -3.6257744759561366E-06
      41     115   1.0587725723303916E-03
      42     115   4.8032803160205384E-06
      43     115   4.1198942014618284E-06
      47     115  -5.7178314395122623E-04
      50     115   2.3020292302061417E-06
      61     115   2.2773624379146280E-04
      62     115  -1.9874825303853598E-03
      64     115  -1.4439458198132674E-04
      66     115  -6.4270757730405794E-03
      67     115   2.7128488757390026E-15
      75     115  -1.4003425970629681E-04
      76     115   1.4995953496622712E-04
      80     115   1.8095415580652926E-14
      81     115  -5.6711850800279733E-02
      82     115  -1.0220919818413018E-03
      88     115   5.4700072033366095E-04
      92     115  -1.1024698449400358E-02
      94     115  -1.9682874181154775E-02
      99     115  -8.3160988526611523E-02
     103     115   8.8383820437498140E-01
     104     115   1.3661013666264095E-15
     110     115  -1.0182237407902103E-02
     111     115  -1.3010575015615639E-02
     119     115  -1.0751056637539118E-01
     124     115  -1.7489030801381086E-15
     125     115  -3.8277428499054357E-15
     126     115   9.8428111119389428E-01
     128     115  -1.0521520327551732E-02
     131     115   1.0415572562753841E-01
     133     115  -6.7312743193305866E-02
     139     115  -9.8193894592382577E-02
     142     115  -2.4651502662365578E-02
     144     115   7.5808716135379057E-03
     145     115  -2.7874703250158884E-02
     148     115  -5.5981859785737408E-02
     149     115   2.7423215426292922E-02
      20     116   3.9819207259132138E-05
      36     116   1.3534782049038485E-04
      55     116  -2.1498585149247644E-03
      65     116   1.4646479333407928E-03
      66     116  -1.2844765049245618E-15
      67     116  -3.4127494376851564E-03
      73     116   1.2325438498017505E-03
      80     116   5.0388835476434767E-03
      81     116   1.3672675172919889E-15
      87     116  -1.1695880265998431E-04
      94     116  -1.0203275331424722E-15
      95     116  -8.4770178443604891E-02
      96     116  -1.4697614358712141E-03
     100     116  -7.6669088391896026E-02
     103     116   2.4585266540997791E-15
     104     116   5.1809402134091498E-01
     106     116  -1.1119381910810278E-15
     109     116   3.8861218437096041E-03
     116     116   1.0597583407980557E-15
     117     116  -1.4421982448060891E-01
     118     116   7.0716868427538170E-03
     122     116  -6.9027434753134484E-02
     125     116   7.2851691769957594E-01
     126     116   5.1567569853978860E-15
     129     116   1.1361948679800039E-15
     134     116   4.5919043950183530E-03
     135     116  -9.6027493839942139E-03
     138     116  -2.2617928651572847E-03
     139     116  -1.8966094635209654E-15
     146     116   6.8786440564040438E-05
      56     117  -1.8357235448631954E-03
      71     117  -5.0551966547385664E-04
      86     117  -2.0380757734510730E-03
      91     117  -1.1732216858359176E-02
      95     117  -1.0545555588758199E-15
      97     117  -8.0269044419331359E-02
     105     117   4.8044486500314665E-01
     106     117  -2.8465222675729446E-02
     109     117   2.6300179657538651E-15
     112     117   8.4719564521474201E-04
     116     117  -1.4421982448060897E-01
     123     117  -1.1617825963804083E-01
     127     117   6.8272785146102211E-01
     129     117  -4.0055649220331614E-15
     132     117   7.4890394814644746E-05
     141     117  -3.1430921393588592E-03
      18     118  -3.9476695686851379E-06
      27     118   1.0204283476232641E-05
      32     118   1.5299783074812351E-05
      42     118  -2.0921945460110800E-03
      43     118  -8.2346244722678714E-06
      50     118   7.1183731642584028E-05
      56     118  -7.6988724403117320E-08
      64     118  -3.5978612897001621E-04
      71     118  -8.1906104557962913E-05
      75     118  -9.5897201520438093E-04
      76     118   4.4183672453101529E-04
      82     118  -7.6397354863525181E-03
      86     118  -1.6961825829928505E-04
      88     118  -7.7581495693541030E-02
      91     118  -2.2900688411728533E-03
      97     118  -1.8651316529445848E-04
     103     118  -1.9573687678925276E-02
     104     118   1.5020529928352241E-15
     105     118  -1.2492282793748190E-15
     106     118   6.9585351481527358E-01
     109     118  -1.0163208076750422E-14
     111     118  -1.0365694355653858E-01
     116     118   7.0716868427538604E-03
     119     118   2.5017653607229593E-03
     126     118   1.4247520096920431E-15
     127     118  -2.8327557552552105E-02
     128     118   8.5312391698227585E-01
     129     118   4.1938260013270491E-15
     132     118  -9.8929408244128408E-02
     133     118  -3.0334424457732021E-03
     138     118   1.4654743820413631E-15
     141     118  -1.3831887602474139E-02
     142     118  -7.2598764872105744E-04
     145     118  -1.0290288615388680E-03
     149     118   1.9657898083823913E-05
      14     119   1.6404307193419533E-06
      19     119  -1.5992667982292975E-05
      20     119  -2.5281332409574026E-05
      23     119   4.7339740587245363E-06
      24     119   4.7580335717844293E-05
      34     119  -1.7180843705478493E-03
      36     119  -8.3386308755487445E-07
      40     119   2.6128374548153978E-05
      51     119  -5.0828508254504722E-05
      52     119   2.3583071051938663E-05
      55     119   4.9687871839432554E-06
      57     119  -7.6455748729443431E-04
      65     119  -9.3105805988060388E-05
      67     119   2.3251972904090347E-06
      72     119  -5.4209220441629529E-04
      73     119   1.3496349806192751E-05
      80     119  -7.1657960565050309E-06
      83     119  -1.6646106625416116E-03
      85     119  -6.5458999773749776E-02
      90     119  -1.2775858762699271E-02
      95     119  -8.5586163264031456E-03
      98     119   2.4449572828028602E-04
     100     119   4.0381692596784969E-03
     104     119  -1.2650156570135116E-15
     105     119  -3.7740922365111358E-15
     106     119   1.2612453596703528E-14
     109     119   8.3609716085715191E-01
     115     119  -1.0751056637539110E-01
     118     119   2.5017653607229580E-03
     121     119   1.9846327525097802E-02
     125     119   4.1198664878410928E-03
     127     119   5.2916159540943251E-15
     128     119  -3.6782364144128306E-15
     129     119   9.6675639077772924E-01
     132     119   3.1313916819383305E-15
     133     119   1.9129413885887480E-15
     135     119  -7.9132168545484438E-02
     136     119   1.6302485065775647E-02
     138     119   1.0154577956934103E-02
     140     119   1.9828170561694149E-02
     146     119  -8.3580856866899440E-03
     147     119  -5.4940839480111629E-03
     150     119  -1.3541818963876025E-02
       1     120   7.7196212452476287E-07
       3     120  -1.0637732969430178E-04
       9     120  -3.0263399537574941E-06
      10     120  -7.3076990333354524E-05
      13     120  -2.3890868851566428E-03
      15     120   6.9404895110168228E-03
      22     120  -4.6244410873325000E-04
      31     120   2.3833174740935598E-03
      35     120   1.9930895654863050E-02
      37     120   3.0426342605448030E-03
      39     120  -9.2187168333824829E-05
      45     120  -7.5053388480970443E-02
      46     120   1.5767684523356042E-15
      49     120  -1.1935533088593127E-03
      53     120  -2.4221077939731633E-02
      54     120   6.1414378866699003E-03
      60     120  -7.2436880497709294E-03
      68     120   4.6999531594137167E-02
      69     120  -2.3886874548526135E-03
      74     120  -3.3755761408284984E-02
      77     120   2.3777732829009882E-01
      78     120  -6.8115971954080543E-15
      89     120  -9.5088626094983170E-02
      93     120  -2.2078950976190068E-01
      99     120   2.3461430562981295E-15
     101     120   1.5116021088691467E-01
     102     120   9.3944266697705392E-01
     107     120  -8.6114059737716547E-02
     108     120   2.6178830782390567E-15
     113     120  -3.3409362061997827E-01
     124     120   3.4574549800491988E-01
     126     120   1.4673598426790612E-15
     137     120  -2.5929578679265253E-01
     143     120   1.4414815989516971E-01
       6     121  -5.0768717491112702E-08
       7     121  -6.9237644162359213E-07
      17     121  -7.4914318664767515E-05
      18     121   5.4313756264001389E-06
      25     121   6.7063403461969120E-05
      27     121  -5.9421205055856636E-06
      29     121   1.0335825205446523E-04
      30     121  -7.4091638131559061E-05
      32     121  -5.7324727138086270E-05
      41     121  -1.5491733049810047E-05
      42     121   5.6980279472076090E-05
      43     121  -2.9542625591395318E-06
      47     121  -3.0820598258045604E-03
      50     121   5.3032233048692847E-06
      61     121   1.4847474430225152E-03
      62     121  -4.1508323273117100E-03
      64     121  -3.0996809421230277E-05
      66     121   6.2046246319744872E-04
      75     121  -2.1367557676119656E-04
      76     121   1.3184011347382827E-04
      80     121  -2.2325709579332851E-15
      81     121   7.7794231016081097E-03
      82     121  -4.1979006874150599E-04
      88     121   2.6888900391710836E-04
      92     121  -6.9314166594545742E-02
      94     121  -4.8137202283688139E-03
      99     121  -5.0727776547709887E-02
     103     121   7.7743465490758617E-03
     106     121   1.6102788739901553E-15
     110     121  -2.5900765554107186E-02
     111     121   8.7990650574475238E-01
     119     121   1.9846327525097823E-02
     126     121  -1.3338981961829197E-01
     128     121  -9.1013587124426309E-02
     131     121   9.8572781325320225E-01
     133     121  -5.9695082500933271E-02
     139     121  -1.5191464408629901E-02
     142     121  -3.7324275587049087E-02
     144     121  -5.9893656064728858E-02
     145     121  -1.3308040035340194E-02
     148     121  -5.9963738332645837E-02
     149     121   2.4897261305728450E-02
      56     122   3.4374641607740899E-04
      71     122  -3.1280728422732455E-03
      86     122  -5.3399581844501892E-03
      91     122   3.1220563636925394E-03
      97     122   1.0496150478687198E-02
     105     122   3.4221423208136164E-04
     106     122  -9.9826395465416204E-02
     109     122   2.0929599680242671E-15
     112     122   4.9866744027000287E-01
     116     122  -6.9027434753134526E-02
     123     122  -1.0813500925275084E-01
     127     122   1.6812314288835643E-03
     129     122  -2.0434167753627886E-15
     132     122   7.0386874357186258E-01
     141     122  -6.3283536419908330E-03
      87     123  -4.7458426360969955E-03
      96     123  -9.7779173965059311E-03
     104     123   3.8973940167405523E-03
     114     123   4.6995252662486814E-01
     117     123  -1.1617825963804083E-01
     122     123  -1.0813500925275088E-01
     134     123   6.6748145193062802E-01
       2     124   1.1535260518448908E-05
       6     124   4.8351165664720468E-07
       7     124   2.5190311221358090E-06
      11     124  -9.9533598046920251E-05
      12     124  -5.3673105556689650E-04
      17     124  -4.6662479396052853E-06
      25     124  -1.4277048678997022E-04
      28     124   5.4834859260732296E-04
      29     124   7.0842620940450156E-06
      30     124  -7.1468785354465665E-05
      38     124   1.2372733512794545E-02
      41     124  -2.1029465562351750E-04
      44     124  -2.4758756867515972E-03
      46     124  -1.8408256180894010E-03
      47     124   2.5227603371197303E-03
      59     124  -4.9116924525250999E-04
      61     124  -9.6139747454183078E-03
      62     124   1.4347214180644844E-03
      63     124  -1.0204801684517548E-01
      66     124   3.1612853220583481E-03
      67     124  -1.5198003256742352E-15
      78     124  -4.4872440147724740E-04
      79     124   2.2979672174779658E-01
      81     124  -1.0862394001483104E-03
      84     124  -6.0654815115451552E-02
      92     124  -7.7666710147983986E-02
      94     124   1.0945569089432864E-02
      99     124  -1.0996300647890787E-02
     107     124   8.4416337826714530E-15
     108     124   5.6035006173362059E-02
     110     124   1.0374350815783957E+00
     111     124   4.7819753765973058E-15
     115     124  -1.7489030801381072E-15
     120     124   3.4574549800491983E-01
     126     124   5.0828903736351766E-02
     130     124   3.1627494936284153E-02
     131     124  -2.1877173468753794E-01
     136     124   1.9163468647109087E-15
     137     124  -2.3263451238171872E-15
     139     124   7.0879824490490975E-02
     144     124   2.6648627337401609E-01
     148     124   1.8911468542474941E-02
      18     125  -5.1788589115437171E-05
      27     125   5.5162274585939515E-05
      32     125  -1.0185138030771416E-04
      42     125   2.0367885293889746E-04
      43     125   9.4853758162929567E-07
      50     125   7.1159365605144865E-06
      56     125  -2.2167452798809084E-07
      64     125  -2.9849148549577023E-03
      71     125   1.1211083333894300E-06
      75     125  -4.4051428187409491E-03
      76     125   2.2522189395460207E-03
      82     125   1.7275170680758798E-03
      86     125  -1.9548193774437234E-04
      88     125   5.3529617880371215E-03
      91     125  -2.8542298678949069E-04
      97     125  -1.7704219960673728E-04
     103     125  -8.3810346570742739E-02
     106     125  -2.2689355947958295E-03
     109     125  -1.6383087311857690E-15
     111     125  -7.5528354843011319E-02
     115     125  -3.8277428499054365E-15
     116     125   7.2851691769957583E-01
     119     125   4.1198664878410885E-03
     127     125  -1.3099790541190406E-01
     128     125   8.5434097360443662E-03
     132     125  -6.5141256809481227E-02
     133     125   8.8834247949118006E-01
     139     125  -1.8411447745501956E-15
     141     125   4.8329609256517417E-03
     142     125  -1.1188287113008668E-02
     145     125  -2.8446560388056402E-03
     149     125   8.0419947918796832E-05
       1     126   1.6467074892891292E-06
       9     126  -7.7543644169798150E-05
      10     126  -3.0439951143879608E-05
      14     126  -3.0832472962734765E-06
      19     126  -9.3413911858229981E-06
      22     126   1.5361358162625381E-03
      23     126  -3.6320736737070938E-06
      24     126  -2.8691595945959213E-06
      31     126   2.1180446052183262E-04
      34     126  -1.1587490080408972E-04
      37     126  -1.1626573294588102E-02
      39     126   3.0400152181227604E-03
      40     126   3.8498454761940266E-05
      49     126   1.4227373765101994E-02
      51     126  -6.1087573259947521E-05
      52     126   2.4903102953588527E-04
      53     126  -5.2228516960275962E-04
      57     126   1.3259731382553962E-04
      68     126  -5.9397451729421569E-03
      69     126  -1.9541189663678127E-02
      72     126  -3.4041587248714771E-03
      74     126  -1.2922145141708032E-02
      81     126  -1.7492220511717177E-15
      83     126  -2.3834538331835415E-03
      85     126   8.4464089884997168E-03
      89     126   3.9521777939056958E-02
      90     126  -9.1425378412547838E-03
      92     126   1.0307221424270684E-15
      98     126   6.2081970464565360E-03
     102     126   1.9191442406220761E-02
     107     126  -1.7623440329488604E-01
     108     126   3.5144140823563590E-15
     110     126   2.6875476703776554E-15
     113     126   8.2296399136062071E-02
     115     126   9.8428111119389428E-01
     116     126   5.1567569853978884E-15
     118     126   1.4247520096920427E-15
     120     126   1.4673598426790610E-15
     121     126  -1.3338981961829191E-01
     124     126   5.0828903736351773E-02
     129     126   5.2263887107978323E-02
     131     126  -1.2727691412388490E-15
     136     126   1.5721625126090290E-02
     137     126   8.6748953168226584E-01
     140     126   5.7263115390182487E-02
     143     126   3.4734498115535722E-01
     147     126  -1.2171778599001325E-01
     150     126  -8.7944075876869587E-02
      20     127  -3.8480165983537405E-05
      36     127  -9.1812090738553225E-06
      55     127  -2.9804156187646812E-05
      65     127  -2.6074267694218959E-03
      67     127  -4.4456941122157108E-04
      73     127   1.4787064552237352E-04
      80     127  -7.5899518887499154E-04
      87     127  -2.0671959230790033E-04
      95     127  -2.5039759848034361E-03
      96     127  -3.1610411823841965E-04
     100     127  -1.4333765830386291E-02
     104     127  -6.9591918365209237E-03
     106     127  -1.6728678970361591E-15
     109     127  -7.9662523519383896E-02
     117     127   6.8272785146102222E-01
     118     127  -2.8327557552552108E-02
     119     127   5.2916159540943267E-15
     122     127   1.6812314288835708E-03
     125     127  -1.3099790541190415E-01
     134     127  -1.1148957352644526E-01
     135     127   8.3907883927985139E-01
     136     127  -1.1883374048375157E-15
     138     127  -2.5825422974903552E-04
     139     127   5.6339017057728786E-15
     146     127  -4.1152943787763534E-03
      14     128  -5.5859526288962482E-06
      19     128   7.9159882336836683E-07
      20     128   3.0653694994006728E-07
      23     128  -3.1210568063563317E-07
      24     128  -2.0465128263118800E-06
      34     128   1.7116858542775392E-06
      36     128  -4.8502907296979968E-05
      40     128   2.8259239667827622E-05
      51     128  -2.5954408196738098E-03
      52     128  -5.3622155370723336E-05
      55     128   1.4287751599844418E-08
      57     128   1.3670145624966186E-04
      65     128   8.0591756588095504E-08
      67     128   5.7101841952449038E-06
      72     128  -7.2344462965879869E-04
      73     128   3.9874658869161479E-07
      80     128  -1.6497264843036200E-04
      83     128  -1.5909676801322110E-03
      85     128   8.2464562307557013E-04
      90     128  -9.4078801594972995E-03
      95     128  -2.6673992420686224E-04
      98     128  -7.6034030939230571E-02
     100     128  -3.5329365205741146E-03
     109     128  -1.5941533410928027E-04
     110     128  -1.1646945745902323E-15
     115     128  -1.0521520327551730E-02
     118     128   8.5312391698227574E-01
     119     128  -3.6782364144128290E-15
     121     128  -9.1013587124426198E-02
     125     128   8.5434097360443835E-03
     128     128   1.7617564656461249E-15
     129     128  -2.1293986855743189E-02
     132     128  -1.1245456567174974E-15
     135     128  -2.8313055168500564E-02
     136     128   9.7713295663768318E-01
     138     128  -9.8085951859490011E-02
     140     128   7.7219353024185075E-02
     145     128  -1.0686994035898103E-15
     146     128  -1.4621425801485266E-02
     147     128  -1.2259237256777607E-02
     150     128  -3.2014759141180370E-02
       6     129   1.4302205507597380E-06
       7     129   7.4675586039116931E-07
      17     129  -4.4132357933071356E-05
      18     129   1.1583746831830700E-06
      25     129  -4.4041803970190525E-05
      27     129  -4.8847566812802391E-05
      29     129   3.2239984204269551E-04
      30     129  -4.3123514937610955E-04
      32     129   1.1411794003249701E-06
      41     129  -2.8636173500060339E-03
      42     129   3.2695455680104027E-06
      43     129  -2.2073481434943749E-06
      47     129   6.5461930769884305E-05
      50     129  -2.3149801176193899E-06
      61     129   3.1518489647139477E-04
      62     129   1.2896534060274519E-03
      64     129   5.3697107406006789E-05
      66     129  -5.9010104064413540E-04
      75     129   3.7509993724090485E-05
      76     129  -2.8354828223813228E-04
      80     129   3.4633200295488801E-15
      81     129  -1.1150159329224018E-02
      82     129   1.8248741913100351E-04
      88     129  -3.8781581473647058E-04
      92     129  -2.3036446615208820E-03
      94     129  -4.5605923999257926E-02
      99     129  -2.5997064904132484E-02
     103     129  -1.4460842984521355E-02
     110     129  -3.8496145924267690E-03
     111     129  -2.8329200121357647E-03
     116     129   1.1361948679800037E-15
     117     129  -4.0055649220331614E-15
     118     129   4.1938260013270491E-15
     119     129   9.6675639077772912E-01
     122     129  -2.0434167753627898E-15
     126     129   5.2263887107978309E-02
     128     129  -2.1293986855743189E-02
     131     129   4.9289337672827414E-02
     133     129  -2.9182772692768717E-02
     135     129  -4.9846431346087620E-15
     138     129  -2.0772826382084630E-15
     139     129   1.0196833261246885E+00
     142     129  -3.9642624125937151E-02
     144     129  -1.0833105909541539E-01
     145     129   4.4189189643341835E-02
     148     129   9.8735171830302462E-02
     149     129  -5.1203312316747289E-02
       1     130   3.7507599982192224E-06
       3     130  -1.1571439935331124E-03
       9     130  -1.3264806709562845E-04
      10     130  -1.2931548151449935E-04
      13     130   1.1898729138840188E-02
      15     130   1.2163901291456686E-02
      22     130   1.4497364492667194E-03
      31     130   2.3669978622498479E-03
      35     130  -3.3734058783750957E-02
      37     130  -4.0451680739736684E-03
      39     130   3.8250972618148731E-03
      45     130  -5.8803343038881836E-02
      46     130   1.2917834680437155E-15
      49     130  -9.8472002816351483E-05
      53     130  -1.1733688159156803E-02
      54     130  -9.3561596916826459E-02
      60     130   8.9223670489191487E-03
      68     130   2.1264527545723728E-04
      69     130  -3.9667191827738341E-02
      74     130  -4.2683933427573241E-02
      77     130   3.2009276695457521E-02
      89     130   1.0287982494987903E-01
      93     130   1.1290491999280131E-01
     101     130   4.5818802180491414E-01
     102     130   2.9121854457558582E-01
     107     130   2.2005011106748348E-01
     108     130  -7.7933799632133961E-15
     110     130  -1.2150375889831056E-15
     113     130   8.8398706704261221E-01
     124     130   3.1627494936284153E-02
     137     130   1.7264002317788135E-01
     143     130   4.8965910253660228E-01
       1     131   1.3347313759628229E-06
       9     131  -3.5698608296458563E-05
      10     131  -5.7277498726283579E-05
      14     131  -4.5733112874456298E-06
      19     131  -3.3206759581024758E-06
      22     131   1.0627091107279729E-04
      23     131  -1.6710009695511626E-06
      24     131   2.1636232925026947E-05
      31     131   1.3035889714153412E-03
      34     131  -4.1211999654230110E-05
      37     131   7.3645317537165771E-04
      39     131   8.4667221462197528E-04
      40     131  -3.2631171871574949E-05
      49     131  -3.1823631778545290E-03
      51     131  -2.0442798167830454E-04
      52     131   1.5414053845400565E-04
      53     131  -1.1886801285474797E-02
      57     131   1.8841897441803428E-04
      68     131   1.3028618892736937E-02
      69     131  -1.4599539433440233E-02
      72     131  -1.1185406356936235E-03
      74     131  -1.4943386385439702E-02
      83     131  -4.2869996114121046E-03
      85     131   1.7883163434606424E-03
      89     131   3.7548904218509035E-03
      90     131  -5.4433389952590503E-03
      98     131   1.7395401288445578E-02
     102     131   2.1290701281716229E-02
     107     131   4.3462546330053545E-02
     108     131  -1.2682048134976668E-15
     113     131   1.1933886467497986E-02
     115     131   1.0415572562753840E-01
     121     131   9.8572781325320225E-01
     124     131  -2.1877173468753797E-01
     126     131  -1.2727691412388490E-15
     129     131   4.9289337672827407E-02
     136     131   5.7924836766314720E-02
     137     131  -4.1279717815822359E-01
     140     131   3.5235200111765563E-02
     143     131   8.5698278378583814E-01
     147     131   2.9446403641566730E-02
     150     131  -1.4400325293400493E-01
      20     132   8.6049978967928362E-06
      36     132  -8.4602768280387809E-05
      55     132  -1.9869580030501370E-04
      65     132   4.7148419208935428E-04
      67     132   7.0997413095892750E-05
      73     132  -1.4088041035801149E-05
      80     132  -4.3737160322645189E-03
      81     132  -1.4513067592351782E-15
      87     132   7.2847756673829225E-06
      95     132  -7.0190777128139419E-03
      96     132  -4.1055013278995078E-04
     100     132   4.0241291114355565E-03
     104     132  -1.4849199652038532E-03
     109     132   1.0273583170483226E-02
     117     132   7.4890394814659423E-05
     118     132  -9.8929408244128353E-02
     119     132   3.1313916819383297E-15
     122     132   7.0386874357186247E-01
     125     132  -6.5141256809481282E-02
     128     132  -1.1245456567174972E-15
     134     132  -9.9252913706169968E-02
     135     132   2.4103334513542042E-03
     138     132   8.6081406110244540E-01
     139     132   2.4765385629431001E-15
     146     132  -7.5662662778442479E-03
      14     133   5.1031955803289137E-07
      19     133   4.3058818913845012E-07
      20     133   2.4346578472966833E-06
      23     133  -7.0990009045975377E-06
      24     133  -7.7261794610681620E-05
      34     133   4.1299084891807118E-05
      36     133   7.9510561759818119E-06
      40     133  -1.5994948704638667E-04
      51     133   2.1714010347774910E-04
      52     133   6.9113652853139266E-05
      55     133  -1.4872348907042052E-07
      57     133   5.9960304197917895E-05
      65     133   4.0539444917349792E-07
      67     133  -5.3316028877595278E-07
      72     133  -4.1472054497052845E-03
      73     133   1.2186991740028952E-07
      80     133   5.8172776326642292E-06
      83     133  -6.4444783841937341E-03
      85     133   2.7354016340147553E-03
      90     133   7.1671340633507660E-04
      95     133  -3.3791832529765197E-04
      98     133   8.0520243665454204E-03
     100     133  -4.9636751379298824E-04
     109     133  -2.3172255665526983E-04
     115     133  -6.7312743193305880E-02
     118     133  -3.0334424457732025E-03
